,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,surface_energy,field_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
211,(0.03674406016507323+0j),(0.05038717349798862+0j),(0.11505772416173708+0j),(0.03503147809230041+0j),(0.11238365983821409+0j),(0.9777819413820055+0j),(0.08863150557298617+0j),(0.053711310065105274+0j),(0.06547045155231487+0j),(0.08878763066066873+0j),(0.0013501259574145211+0j),(0.0025388672531164074+0j),(0.013238279889278379+0j),(0.0012272044573313234+0j),(0.012630086998631416+0j),(0.9560575248927636+0j),(0.00785554378013428+0j),(0.002884904828909879+0j),(0.004286380026464009+0j),(0.007883243358335323+0j),7.182736408311366,-2.4088606359502536,0.03674406016507323,0.6364226498455674,(0.04098297857414944-0.029313183387466045j),(-0.025740100942116914-0.11214154935958398j),(-0.027458047894669813+0.021754541207420167j),(-0.109649945385694+0.02463689257081215j),(0.7470740353256774+0.6308232007741726j),(0.052310239238144186+0.0715484636521456j),(-0.036699432413083335+0.0392180633059233j),(0.004102335369780975+0.06534180033468509j),(0.08875238525225332+0.0025014936280012556j),0.4629863383851346
212,(0.03205175133064358+0j),(0.08418712898139807+0j),(0.061814062611028564+0j),(0.06849563110849888+0j),(0.08599044674854818+0j),(0.9490972063050187+0j),(0.07333185833772675+0j),(0.04058512002832104+0j),(0.04668559055852828+0j),(0.07997535522846602+0j),(0.0010273147633614124+0j),(0.007087472686130554+0j),(0.0038209783364801598+0j),(0.004691651480951559+0j),(0.007394356932014899+0j),(0.9007855070159911+0j),(0.005377561447264424+0j),(0.0016471519677132259+0j),(0.0021795443657985445+0j),(0.006396057443919327+0j),7.18226983218344,-2.4757856031189016,0.03205175133064358,0.6442292227267886,(0.08403689394699962-0.0050272399854486526j),(-0.05675941160989032-0.024481575320620355j),(-0.03118592593550818+0.06098433819019894j),(-0.08581753729078642+0.005450433501968544j),(0.7401144401432594+0.5941515989269244j),(0.017574225503979593+0.07119485968242158j),(0.03381136752162357+0.02244868357010995j),(0.0230458113779579+0.040600922941851095j),(0.07992330800763428-0.002884836396773461j),0.46866548351689624
213,(0.15632318662397962+0j),(0.02015180439603265+0j),(0.05238470322059337+0j),(0.03740565569823004+0j),(0.1224757475463353+0j),(0.948221270602781+0j),(0.057273670435534586+0j),(0.03899261066240973+0j),(0.12589230282848546+0j),(0.04490324311320443+0j),(0.02443693867627556+0j),(0.0004060952204159608+0j),(0.002744157131509645+0j),(0.001399183078214529+0j),(0.015000308737033658+0j),(0.8991235780235526+0j),(0.0032802733251582287+0j),(0.0015204236862702684+0j),(0.015848871911459082+0j),(0.0020163012420835406+0j),7.215442076149142,-2.504860073109923,0.15632318662397962,0.6521315536395074,(0.00217615892367266-0.02003395998685434j),(-0.05097860363696638-0.012055666830778088j),(-0.02124039280678893+0.03079007618743153j),(-0.10560020572900727+0.062039546154247435j),(0.740579669064841+0.592170019328371j),(0.029811801473401383+0.04890327001406687j),(0.03868718787290899+0.004870850106142854j),(0.09596016129073454+0.08148938186362256j),(0.03240165903252782+0.03108751733450822j),0.4628377727735333
214,(0.06521932891166188+0j),(0.0386782738492016+0j),(0.09751837891588469+0j),(0.014553637023661987+0j),(0.04507884903793573+0j),(1.0728249769087073+0j),(0.053624886176682186+0j),(0.07424878481020315+0j),(0.116885259823903+0j),(0.039056941506376015+0j),(0.004253560863687535+0j),(0.0014960088679538321+0j),(0.009509834226382064+0j),(0.00021180835061650495+0j),(0.0020321026305849988+0j),(1.150953431079168+0j),(0.00287562841746212+0j),(0.005512882045791854+0j),(0.013662163964101314+0j),(0.0015254446798324774+0j),7.186920905519984,-2.4301918190207514,-0.06521932891166188,0.6520269154585079,(-0.009203117361042625+0.03756742603363595j),(-0.09247869413637633+0.03094390662493375j),(-0.01376563945212559-0.004723930682237877j),(-0.045009009058531196+0.00250833294322253j),(0.8284461025756791+0.6816380903429146j),(0.0061907456363893346+0.05326634102252234j),(0.07417185097361162+0.003379137307095315j),(0.08142157640288068+0.08386114034623651j),(0.038400833860415415+0.007128859562177559j),0.4627635078458963
215,(0.10046801394826348+0j),(0.07103758283891148+0j),(0.1411138524530013+0j),(0.06387305281584892+0j),(0.07014756115154676+0j),(1.0310456487589819+0j),(0.12622791986320198+0j),(0.08296233467119017+0j),(0.0984664842902252+0j),(0.03276860449597682+0j),(0.010093821826708465+0j),(0.005046338175595212+0j),(0.01991311935412742+0j),(0.004079766876016225+0j),(0.0049206803355099915+0j),(1.0630551298248296+0j),(0.01593348775299094+0j),(0.006882748974094561+0j),(0.009695648528477166+0j),(0.0010737814406137525+0j),7.195273896353617,-2.168081898687377,-0.10046801394826348,0.6519222940672939,(-0.05027998935360435-0.05018227621577807j),(-0.1247810520332392-0.06589998791809805j),(-0.060470323314038926+0.02056956184054064j),(-0.06836438543523254+0.015715951755237614j),(0.7976912637983153+0.6532562877498204j),(0.04926392223940272+0.11621769967858175j),(-0.03989744645778708-0.07273886677865263j),(0.05727388279237921+0.08009588552704798j),(-0.006217766637087396-0.032173293562525976j),0.4801565589683899
216,(0.15071543860976233+0j),(0.1173207620215465+0j),(0.1059076243343436+0j),(0.05315143164370331+0j),(0.08320595248046558+0j),(1.0192586008831117+0j),(0.10996506542334908+0j),(0.07653099216549206+0j),(0.10237416765653065+0j),(0.08134887761704263+0j),(0.022715143435333037+0j),(0.013764161201316346+0j),(0.011216424892144448+0j),(0.0028250746857752655+0j),(0.006923230528181496+0j),(1.0388880954741986+0j),(0.012092315613561442+0j),(0.005856992761834607+0j),(0.010480470203367447+0j),(0.006617639889552579+0j),7.2130459540786624,-1.9755774868705132,-0.15071543860976233,0.6518176894631715,(-0.02628086726577139-0.11433930740158982j),(-0.10128053545381416-0.03096252622660401j),(-0.04282989379615281+0.03147498821581251j),(-0.07032147962717177-0.04447606132771609j),(0.7784083498570752+0.6580034470631472j),(0.05632702555959048+0.09444353765700797j),(-0.044965092823585996-0.061928452178307364j),(0.09051958575653855+0.04781918859445557j),(-0.04948987152520935+0.06456308934655196j),0.48007951514395764
217,(0.05788285475214478+0j),(0.05279098037917212+0j),(0.057616782894126806+0j),(0.08733691541163346+0j),(0.08299709008647697+0j),(0.8898650506372313+0j),(0.07921781926732535+0j),(0.11421087485493328+0j),(0.08937869399020776+0j),(0.06893265654125498+0j),(0.00335042487425789+0j),(0.0027868876093941363+0j),(0.0033196936710689433+0j),(0.0076277367936188195+0j),(0.006888516962822774+0j),(0.7918598083456023+0j),(0.006275462889470624+0j),(0.01304412393512923+0j),(0.007988550939395201+0j),(0.0047517111378346235+0j),7.185621586412608,-2.179402282443333,-0.05788285475214478,0.6517131016434471,(-0.006302150722458072-0.05241345729548431j),(-0.04853660570115661-0.03104660332595814j),(-0.030519679612857127-0.0818308374022127j),(-0.0810231963824507-0.017993293494899733j),(0.7040686373708834+0.5441940483102602j),(0.015391922074175377+0.07770811813660872j),(-0.0572165283287794-0.09884529741536122j),(0.08628349750191502+0.023317568445964186j),(-0.06007124266428963+0.03381060399641884j),0.47410987443758795
218,(0.04179192794238219+0j),(0.08096590639833615+0j),(0.08711499714117805+0j),(0.13598780336255095+0j),(0.08625469543975962+0j),(0.8203721807028992+0j),(0.07390993795740888+0j),(0.04277964826732461+0j),(0.012690213179485623+0j),(0.07085734115643079+0j),(0.0017465652411412654+0j),(0.006555477998904129+0j),(0.007589022726907461+0j),(0.01849268266337182+0j),(0.007439872485405691+0j),(0.6730105148712302+0j),(0.0054626789288680306+0j),(0.0018300983058760095+0j),(0.0001610415105407906+0j),(0.0050207627957588215+0j),7.183309036075037,-2.102065198645475,-0.04179192794238219,0.6436092502235866,(0.053719328727201116-0.06057814556424647j),(-0.07787627550528171-0.03904239286125942j),(0.010314599680477257-0.1355960607717028j),(-0.08618496946888447+0.003467495213138898j),(0.7285999488164538+0.3770313374984777j),(0.004965956671657192+0.07374291968184643j),(-0.011092867398286195-0.04131642044950226j),(0.012141363960867416+0.0036917193434144614j),(-0.06580340502448817-0.026280690305659517j),0.47403380083774743
219,(0.12255585122647472+0j),(0.03315499583293185+0j),(0.09318406782786479+0j),(0.03059722466211354+0j),(0.08280746276399654+0j),(0.9102671866732112+0j),(0.15112523307846445+0j),(0.07447182968554095+0j),(0.03970669347443174+0j),(0.03248256753641832+0j),(0.015019936669845805+0j),(0.0010992537486817283+0j),(0.008683270496948102+0j),(0.0009361901570238492+0j),(0.006857075889410673+0j),(0.8285863511339627+0j),(0.02283883607302021+0j),(0.005546053416712218+0j),(0.0015766215066724799+0j),(0.0010551171937579777+0j),7.202254755897303,-2.3402449347998586,-0.12255585122647472,0.6435059794941734,(0.021810788067982995+0.02497084845445302j),(-0.061172925839162874+0.07029326881874524j),(0.024851236628539157-0.017849543273042112j),(-0.08280444741362798-0.0007066667774784003j),(0.8267772717382524+0.38082239176683746j),(0.13740100054480028+0.06292695068337574j),(-0.0419032768184407+0.06156434689484936j),(-0.004744206326463497-0.039422252764199354j),(-0.008576430965145142-0.03132989029119121j),0.4739577394443444
220,(0.17393266274715016+0j),(0.03819716149648958+0j),(0.1124763323391478+0j),(0.02549234412799079+0j),(0.053061336804551724+0j),(0.9426677791790888+0j),(0.14943875775476845+0j),(0.08691002418622867+0j),(0.04600398402685709+0j),(0.0534146357437174+0j),(0.030252571170313877+0j),(0.001459023146388906+0j),(0.012650925336466425+0j),(0.0006498596091399065+0j),(0.0028155054634860753+0j),(0.8886225419024354+0j),(0.02233194231928836+0j),(0.007553352304050853+0j),(0.0021163665463433227+0j),(0.0028531233116340124+0j),7.223487296941552,-2.260515624980149,-0.17393266274715016,0.6513994388637321,(0.01667528908113918+0.034365067735264924j),(-0.0729373547339716+0.08562165392514452j),(0.025179390726367063-0.003982196854607621j),(-0.026723112819127162-0.0458408191979842j),(0.8131055598764709+0.4769506163120099j),(0.11699432073611987+0.0929745730551223j),(0.01700742636045055-0.08522968821158919j),(-0.03338561068247826-0.03165071161445373j),(-0.03963378177754536-0.035809030336549544j),0.46231816845390933
221,(0.041142445733547084+0j),(0.04265530932533129+0j),(0.09570984845406817+0j),(0.03421471054814753+0j),(0.05640508683624115+0j),(0.9237790596936406+0j),(0.14115430321023045+0j),(0.07175777981497938+0j),(0.0333436608894293+0j),(0.059004959731445185+0j),(0.0016927008409378665+0j),(0.0018194754136396946+0j),(0.009160375091100695+0j),(0.001170646417893518+0j),(0.003181533821003905+0j),(0.8533677511284669+0j),(0.019924537314765678+0j),(0.005149178963975062+0j),(0.001111799721509257+0j),(0.0034815852729094677+0j),7.183231256572841,-2.4841160586501125,-0.041142445733547084,0.6593897220434874,(0.0286526646821878+0.031599054103719666j),(-0.06944875140435977+0.06585777113960152j),(0.014274625584877399+0.031094717916473877j),(-0.0390830853425904-0.04066996755724918j),(0.7644913640490086+0.518575650626746j),(0.108077469877785+0.09079536232419667j),(0.016904866207756174-0.06973811341349094j),(-0.032839367571133156+0.005777167042527426j),(-0.04988682750835986-0.0315101525553371j),0.4509644449168784
222,(0.12363735644638862+0j),(0.025691620500172263+0j),(0.08675920201617295+0j),(0.029415804582683336+0j),(0.06326288852436873+0j),(0.9156603607121665+0j),(0.18509672307936081+0j),(0.0733215588571499+0j),(0.030364552157436463+0j),(0.02467287579560198+0j),(0.015286195909051354+0j),(0.0006600593639248716+0j),(0.007527159134483108+0j),(0.000865289559246614+0j),(0.004002193064446704+0j),(0.8384338961795348+0j),(0.03426079689471758+0j),(0.005376050993242498+0j),(0.0009220060277216793+0j),(0.0006087508000252021+0j),7.202630429152585,-2.3657665598791517,-0.12363735644638862,0.6674780167066485,(0.025625930169278683+0.0018360465364811j),(-0.01566298238968572+0.0853336400087533j),(-0.019827395769780886+0.02172933354327944j),(-0.05202309072581387-0.03599709843557455j),(0.6976394739539361+0.5930708731347462j),(0.14879970864333014+0.11008834453464018j),(0.07323700278557925-0.0035202863843095088j),(-0.023355900482012495-0.019403812522182536j),(-0.0027353089247775034-0.024520784757246956j),0.45089208513157414
223,(0.09928054557230481+0j),(0.044647434701675405+0j),(0.09445260856415336+0j),(0.05990775343583708+0j),(0.06992921036432183+0j),(0.9259870343180072+0j),(0.13911990328473714+0j),(0.09728465493781892+0j),(0.06994508001646117+0j),(0.018921519870712302+0j),(0.009856626729134493+0j),(0.001993393425440369+0j),(0.008921295264573175+0j),(0.00358893892172905+0j),(0.004890094462177577+0j),(0.8574519877250584+0j),(0.01935434748995462+0j),(0.009464304086370494+0j),(0.004892314218509157+0j),(0.0003580239142177605+0j),7.194936288655552,-2.341536248382679,-0.09928054557230481,0.6510859270466712,(0.04015303820119559+0.019522472913381047j),(-0.027382787277109674+0.09039622904474354j),(-0.009236357975647027+0.05919145726432786j),(-0.0513623438182441-0.0474552852659644j),(0.7037375139553024+0.6018351096247784j),(0.0841878327571567+0.11075538951043255j),(0.0752644592872104+0.0616406136777883j),(-0.05901455062722416-0.0375446005808552j),(0.018632593843153907-0.003293988599528475j),0.45081973695680505
224,(0.24264476127490558+0j),(0.07712338445369324+0j),(0.04187034705816192+0j),(0.020830874182209906+0j),(0.031779672791068414+0j),(1.0031390363995139+0j),(0.14509783475028187+0j),(0.11036100584358353+0j),(0.02780410395542909+0j),(0.05356743284281571+0j),(0.05887648017415592+0j),(0.005948016429592173+0j),(0.0017531259627709284+0j),(0.00043392531919505926+0j),(0.0010099476027073742+0j),(1.0062879263485451+0j),(0.021053381649220104+0j),(0.01217955161080748+0j),(0.0007730681967643078+0j),(0.0028694698613695715+0j),7.26209128665702,-2.061034384110458,-0.24264476127490558,0.6509814566423483,(0.03765807542197744+0.06730442619252341j),(0.019963452673826394+0.03680470785254004j),(0.020655627048171102+0.002696366155017089j),(-0.01625878509911448-0.027305668089394684j),(0.8140978688574202+0.5861165296000035j),(0.10481890355573394+0.10033134658018825j),(-0.0012449942092499849+0.11035398316429912j),(-0.02477909694850179-0.012612079574005902j),(0.05100221094360779-0.016378166571179617j),0.4507474003907081
225,(0.042656903472468935+0j),(0.0846658611532544+0j),(0.04014888657743584+0j),(0.06656562797898231+0j),(0.05941599747066644+0j),(1.0391911944094923+0j),(0.14363021574578327+0j),(0.08853720238152397+0j),(0.013570996835154097+0j),(0.07822533205188933+0j),(0.0018196114138595322+0j),(0.007168308044822153+0j),(0.0016119330934078076+0j),(0.004430982828236273+0j),(0.0035302607554342407+0j),(1.0799183385382272+0j),(0.020629638875180253+0j),(0.007838836205546935+0j),(0.00018417195509976247+0j),(0.006119202574628344+0j),7.183414501908952,-2.0741941700032793,0.042656903472468935,0.6838437200109178,(0.05599711456837361+0.0635030015419633j),(0.03757651731690311+0.014139958972369339j),(0.054361121006306384-0.03841681078868973j),(-0.05460377231792532-0.02342410732741833j),(0.823224883453101+0.6342074816665721j),(0.07558564149338964+0.12213291806557734j),(0.013778242902064626+0.08745854005229359j),(0.002058814211122119-0.013413919604047286j),(0.07810841052002059-0.00427536906761063j),0.4396778346278353
226,(0.1834312220544379+0j),(0.0852844467000625+0j),(0.015572213367605255+0j),(0.050369933402700136+0j),(0.0843634279449083+0j),(1.085885824261778+0j),(0.13465697528429355+0j),(0.04396303826844572+0j),(0.01154690188708853+0j),(0.08865998995246503+0j),(0.03364701322438451+0j),(0.0072734368489358+0j),(0.00024249382916622378+0j),(0.002537130190992447+0j),(0.007117187974615734+0j),(1.1791480233326808+0j),(0.01813250099271484+0j),(0.0019327487337928231+0j),(0.00013333094319004866+0j),(0.007860593818371203+0j),7.228149671082616,-2.0657107286101484,0.1834312220544379,0.7095461113626294,(0.042098554129763516+0.07416972825296834j),(-0.009920235339691982-0.012003447836823805j),(0.03648752563876922-0.03472449659466075j),(-0.07414067792753558-0.04025354457760426j),(0.8134283241992784+0.719362484928867j),(0.06765967072325697+0.11642452469447871j),(0.02761009315981692+0.03421156952697514j),(0.009930865329396393-0.005891422323975879j),(0.08282775532924704-0.03162525518457664j),0.4288801179894884
227,(0.015941233490292306+0j),(0.039298603767387225+0j),(0.07464074624792003+0j),(0.11112399330597561+0j),(0.03831481140433624+0j),(1.0493687766310598+0j),(0.16798871259804107+0j),(0.06376098775443867+0j),(0.020261275287870088+0j),(0.10934279342068459+0j),(0.00025412292519201704+0j),(0.0015443802580661012+0j),(0.005571241000446388+0j),(0.012348541888266513+0j),(0.0014680247729498544+0j),(1.101174829368167+0j),(0.028220207560347245+0j),(0.004065463559421678+0j),(0.0004105192762908551+0j),(0.011955846473038507+0j),7.181151203067501,-2.0085489699992687,0.015941233490292306,0.6921209030647865,(0.02305066113301876+0.03182840365768977j),(-0.07178730101827227-0.020440753727745786j),(0.03678317639761859-0.10485961959862428j),(-0.03512607500938261+0.015303059412584162j),(0.766270637120215+0.7169408204695465j),(0.08257804036291141+0.1462910619626798j),(0.054024493792354744+0.03386469592217686j),(0.020233734166716335-0.0010560672144854719j),(0.029256417489071623-0.10535610332934514j),0.43953674837756507
228,(0.0621707169936149+0j),(0.003014974937736399+0j),(0.08228189123831069+0j),(0.08961931503167773+0j),(0.022105724779155476+0j),(0.8575937194661312+0j),(0.16603430577970266+0j),(0.0480600084179781+0j),(0.13075864320218986+0j),(0.1272267926115695+0j),(0.0038651980515001564+0j),(9.090073875178604e-06+0j),(0.006770309625753188+0j),(0.0080316216267471+0j),(0.0004886630680117685+0j),(0.7354669876677531+0j),(0.0275673906957478+0j),(0.0023097644091361258+0j),(0.017097822772077585+0j),(0.01618665675822731+0j),7.186362430991034,-1.9061108629821724,-0.0621707169936149,0.7006106893313546,(0.002514048430278139-0.0016642218498128872j),(-0.08227484025795039+0.0010771658562798644j),(0.057057015699946353-0.06910946813688537j),(-0.004377430125941106-0.021667975759269063j),(0.6503941844050478+0.5589762003518985j),(0.03809793307013157+0.16160426415021226j),(0.007955446690654169+0.04739699649859984j),(0.12926416092704418+0.019712926518018863j),(0.06819407164047898-0.10740682171687481j),0.44492825300270217
229,(0.06926314411276452+0j),(0.06086095502539812+0j),(0.09548681937683995+0j),(0.06989547253255217+0j),(0.07817429365117681+0j),(0.8675061091940031+0j),(0.09961131167205153+0j),(0.02886143281891171+0j),(0.1148036400320868+0j),(0.15919185523055218+0j),(0.0047973831323855866+0j),(0.003704055846603533+0j),(0.009117732674705259+0j),(0.004885377080548754+0j),(0.006111220187860424+0j),(0.7525668494889175+0j),(0.00992241341302659+0j),(0.0008329823043605538+0j),(0.013179875764616964+0j),(0.025342046771745085+0j),7.1877022939034365,-1.8850231633399908,0.06926314411276452,0.7180191651477199,(0.04359037714794302+0.04247275440448406j),(-0.0930580012954817+0.021399557696255886j),(0.018714230367870174-0.06734355694709807j),(-0.03722421208643533+0.06874284124477621j),(0.5930258799655906+0.6331565013327703j),(0.014618306253527244+0.0985328297335699j),(0.0013661760520091298+0.02882908023776462j),(0.113693160523019+0.01592925029321833j),(0.09466053557818756-0.12798995966791993j),0.45038589162512205
230,(0.030092246877138885+0j),(0.06826507001774221+0j),(0.10435742839447315+0j),(0.06041889431316635+0j),(0.0632837825114779+0j),(0.8844047942860223+0j),(0.09031588449121106+0j),(0.07749371467708345+0j),(0.07800810714297395+0j),(0.11744253245382458+0j),(0.000905543322114675+0j),(0.004660119784527248+0j),(0.01089047286110759+0j),(0.0036504427900255648+0j),(0.004004837128960035+0j),(0.7821718401561014+0j),(0.008156958991429777+0j),(0.006005275814453218+0j),(0.006085264780029703+0j),(0.013792748429167638+0j),7.182093759672723,-2.0980375126575344,0.030092246877138885,0.7268266281508035,(0.006155972802148132-0.06798693832925895j),(-0.10131471951410181+0.025016004294980174j),(0.002826607621187546-0.060352738789398855j),(0.03218535423827325+0.054487981257492935j),(0.5693422942784954+0.676772629545404j),(0.025716699269630723+0.0865771931290519j),(-0.05814309239843447+0.0512314026823425j),(0.07162495748791116+0.030905181521625497j),(0.09529616428119377-0.06863956222514365j),0.4615768883109859
231,(0.1872401721635285+0j),(0.1101965286198813+0j),(0.07123883123300073+0j),(0.08798685309620038+0j),(0.047581533303218904+0j),(0.9216597525024208+0j),(0.034540795049883666+0j),(0.06470944539252384+0j),(0.10506468588879843+0j),(0.1071874234731227+0j),(0.03505888207182779+0j),(0.01214327491987232+0j),(0.00507497107544396+0j),(0.007741686317772348+0j),(0.0022640023114853304+0j),(0.8494566993828236+0j),(0.0011930665226780681+0j),(0.004187312323008026+0j),(0.011038588220911881+0j),(0.011489143750806535+0j),7.230081840471625,-1.938728166135582,0.1872401721635285,0.7448865064420256,(0.0138954626424003-0.10931692932856273j),(-0.0687670492184003+0.01860279595216997j),(0.02735436841293455-0.08362669936391007j),(0.0021697532364054837+0.04753203637946136j),(0.5966526945314703+0.7024686907550824j),(0.019534165798030315+0.028486538737676273j),(-0.06435390126461599+0.006774047167837131j),(0.07485447894386094+0.07372513277678759j),(-0.0021260800721807083-0.10716633582582363j),0.4558373220627687
232,(0.028797439895146187+0j),(0.11025614702739321+0j),(0.07505379000789741+0j),(0.013077037954426043+0j),(0.029035394639192594+0j),(1.0324359295581291+0j),(0.08268223218474874+0j),(0.06299746867126059+0j),(0.06430231400483828+0j),(0.1004146848169884+0j),(0.0008292925445145573+0j),(0.012156417957326148+0j),(0.005633071394549561+0j),(0.00017100892166149926+0j),(0.000843054141853654+0j),(1.065923948642558+0j),(0.006836351519052701+0j),(0.003968681058986459+0j),(0.00413478758637682+0j),(0.01008310892689512+0j),7.181983487192697,-2.2248396298800004,-0.028797439895146187,0.7356240724697105,(0.06950038243736105-0.08559272631705749j),(-0.07484844361683603-0.005548142273489362j),(0.010732274333935962-0.00747176078863869j),(0.013601134486419924-0.025652744152155977j),(0.6175337312279118+0.8273911042779535j),(0.04428001953497197+0.06982572154324795j),(-0.0628102611413414-0.004853056185843874j),(-0.014656305707762381+0.06260974596161074j),(-0.08152800411852641-0.058619906783827794j),0.4501691255506711
233,(0.04798902595295619+0j),(0.1215352504565281+0j),(0.043130854007080534+0j),(0.09627197265730558+0j),(0.06693392814812284+0j),(0.9959928948856182+0j),(0.02167405635251605+0j),(0.10683947951000888+0j),(0.035555889753630096+0j),(0.10850274919088537+0j),(0.0023029466119135027+0j),(0.014770817103531016+0j),(0.0018602705673800948+0j),(0.009268292719328995+0j),(0.004480150737338071+0j),(0.9920018466626339+0j),(0.00046976471877204135+0j),(0.011414674381969608+0j),(0.0012642212961722977+0j),(0.011772846581980176+0j),7.184112008177708,-2.099175394322665,0.04798902595295619,0.7355060374437821,(0.10845956947872606-0.05483920944014792j),(-0.040408582929988765+0.015080351221716139j),(0.0863998786311846+0.042465912116020355j),(-0.05215230602299386+0.0419557828412493j),(0.7656179968434982+0.6370486084844571j),(0.018928411629746122-0.010558406695469404j),(-0.0876345934973212+0.06111343882100628j),(0.025194365028813264+0.02508914639773958j),(-0.06728823201296938-0.08511839057776516j),0.45569105046698216
234,(0.03671600873523537+0j),(0.06834732673720567+0j),(0.061318014477464704+0j),(0.09253342142080655+0j),(0.13955473394384987+0j),(0.9019078851048405+0j),(0.07705451790295811+0j),(0.07900096432889676+0j),(0.05906106178545557+0j),(0.12237943602170999+0j),(0.0013480652974458798+0j),(0.004671357072122349+0j),(0.003759898899458571+0j),(0.00856243407984058+0j),(0.019475523766138727+0j),(0.8134378332142862+0j),(0.005937398729257292+0j),(0.00624115236489562+0j),(0.0034882090192254003+0j),(0.014976726360991809+0j),7.182733430781597,-1.9731627808439667,-0.03671600873523537,0.7631501664497848,(0.06120771423469447-0.030413365323264198j),(0.056221939636829796+0.024474321296641455j),(0.07277394798831258+0.05715231031231332j),(-0.1395449912621968-0.0016489935634033948j),(0.5862098897524016+0.6854165145156362j),(0.07449844622656075-0.01968197751968861j),(-0.078535218996808+0.008565730676306997j),(-0.058123950231503796+0.010479285696605j),(-0.11804906269736437-0.03226678101803068j),0.4556179322711941
235,(0.26518763628826064+0j),(0.07343972139660629+0j),(0.15201005411577412+0j),(0.05968939966789108+0j),(0.18452090809748786+0j),(0.8237169942488656+0j),(0.11022875138923886+0j),(0.06600349330881011+0j),(0.09880414972341657+0j),(0.07473860318432168+0j),(0.07032448244015481+0j),(0.005393392678811152+0j),(0.023107056552280576+0j),(0.0035628244327132355+0j),(0.03404796552512156+0j),(0.6785096866143858+0j),(0.01215037763283063+0j),(0.0043564611289661406+0j),(0.009762260002567318+0j),(0.0055858588059435+0j),7.277118055921786,-1.672433684293933,0.26518763628826064,0.78211259653999,(0.0715491364413557-0.016556381045005494j),(0.14636920259441796+0.041025761225781096j),(-0.011428826365718455+0.058585035295845765j),(-0.13231928825863717-0.12860626532113137j),(0.5109396416071966+0.6461039925961573j),(0.09273775105777912-0.059582607878272804j),(-0.01179524581555716-0.06494099864582252j),(-0.03620955480452916-0.09193001764073103j),(-0.07424017415939725-0.008617154212723863j),0.4612066940714371
236,(0.06974992273490818+0j),(0.08206745839437542+0j),(0.13154014529389077+0j),(0.06939923201182506+0j),(0.1541891387144084+0j),(0.8643616330071412+0j),(0.1293819495879806+0j),(0.04258446360016556+0j),(0.057776106477702115+0j),(0.15195164764565383+0j),(0.004865051721525661+0j),(0.00673506772731254+0j),(0.017302809823937892+0j),(0.004816253403831123+0j),(0.023774290497491076+0j),(0.7471210326147719+0j),(0.016739688879186754+0j),(0.0018134365401138255+0j),(0.003338078479722772+0j),(0.02308930322222894+0j),7.187799471028285,-1.75571352991222,0.06974992273490818,0.7917062509891082,(-0.010190362362668355-0.08143232922021851j),(0.115404393800868+0.06312397100461971j),(0.06812835384089853+0.013220469233746944j),(-0.09891209670660096-0.11828223713895124j),(0.5861790912912881+0.6352283884932187j),(0.1279343354522544-0.01930012154305754j),(0.04157488962406791+0.009217651157447642j),(-0.05196039797093112-0.02526253198761417j),(-0.14867782017153092+0.0313721056237998j),0.4611326908595651
237,(0.08647070805928193+0j),(0.08677774698985807+0j),(0.127557831915027+0j),(0.09425213683702731+0j),(0.1915108200506478+0j),(0.8866792674728314+0j),(0.09300065887087319+0j),(0.06242416954898452+0j),(0.043266813712677606+0j),(0.1389819198625451+0j),(0.0074771833522735654+0j),(0.007530377372635823+0j),(0.016271000482862282+0j),(0.00888346529834572+0j),(0.036676394196471604+0j),(0.786200123366157+0j),(0.008649122550416525+0j),(0.0038967769438803665+0j),(0.0018720171688475472+0j),(0.01931597404867891+0j),7.191541922952936,-1.6736839870005982,0.08647070805928193,0.7722633337307837,(-0.03422795815322323-0.07974223631988898j),(0.12247458836479275+0.03565074596325941j),(0.07849628965159669+0.05217085210420043j),(-0.16885912157148936-0.09034927370254052j),(0.5353021662129296+0.7068604630433803j),(0.09231266950296396+0.011291306374953805j),(0.03887422915197143-0.04884231005716643j),(-0.016568930530279295-0.03996858403709501j),(-0.1371977526075791+0.022197989280753165j),0.4553986480696585
